E_alpha,E_beta,E_theta,E_delta,R,Label
6569.862365722656,362.63465881347656,2106.6665649414062,362.63465881347656,18.117028270874425,1
9346.961975097656,4335.999488830566,3725.290298461914,4335.999488830566,2.155664916284057,1
21961.2717628479,1564.8007392883303,9394.22845840454,1564.8007392883303,14.034548432560085,1
58418.51234436035,488.28125000000006,26437.997817993164,488.28125000000006,119.64111328125,1
9584.486484527588,7045.328617095946,4773.67639541626,7045.328617095946,1.3604030422754465,1
61.03515625,23270.845413208004,8.58306884765625,23270.845413208004,0.002622816454075,1
61164.43872451782,52319.586277008064,44391.6916847229,52319.586277008064,1.169054327010163,1
141725.7785797119,20341.99237823486,83557.12890625,20341.99237823486,6.967153263283738,1
4639.685153961182,1629.1737556457515,10.073184967041016,1629.1737556457515,2.847876193612118,1
7176.93567276001,7303.059101104736,1151.6213417053225,7303.059101104736,0.9827300550907978,1
149.01161193847656,10721.802711486818,5951.881408691406,10721.802711486818,0.0138979997998688,1
7511.6753578186035,8967.220783233644,1432.0015907287598,8967.220783233644,0.8376815447505731,1
815.9279823303223,10861.933231353763,2084.3148231506348,10861.933231353763,0.0751181180137516,1
2603.590488433838,6609.737873077391,991.8808937072754,6609.737873077391,0.3939022300776425,1
167.4294471740723,14410.316944122316,1054.3465614318848,14410.316944122316,0.0116187206584906,1
9159.088134765623,2310.3952407836914,1201.8680572509766,2310.3952407836914,3.96429492802229,1
24566.8888092041,1249.9094009399412,8789.0625,1249.9094009399412,19.6549356223176,1
15993.356704711914,21437.28733062744,15870.094299316406,21437.28733062744,0.7460531949796753,1
4978.2395362854,36294.04306411743,10969.698429107666,36294.04306411743,0.1371640940495604,1
30813.27676773072,7123.29149246216,25260.50806045532,7123.29149246216,4.3257076872871485,1
68624.55606460571,257.7900886535644,37293.49374771118,257.7900886535644,266.2032369942197,1
50668.95484924317,31970.977783203125,34609.079360961914,31970.977783203125,1.5848422026011215,1
19297.659397125244,71956.93254470825,32024.919986724854,71956.93254470825,0.2681834635618358,1
2553.999423980713,1338.541507720947,2858.6983680725098,1338.541507720947,1.9080464888453488,1
36263.465881347656,11606.454849243164,14194.488525390623,11606.454849243164,3.1244222591976336,1
13278.961181640623,681.4002990722656,18692.0166015625,681.4002990722656,19.48775367389783,1
15993.356704711914,8226.03702545166,420.57037353515625,8226.03702545166,1.944235924932976,1
6769.239902496338,6671.249866485597,21.517276763916016,6671.249866485597,1.01468840741568,1
