E_alpha,E_beta,E_theta,E_delta,R,Label
1247017.1451568604,63808.08353424073,35156.25,63808.08353424073,19.543247126168357,1
440.83595275878906,1958438.5156631467,420.57037353515625,1958438.5156631467,0.000225095630643,1
1838619.4705963132,8977.055549621582,8973.121643066406,8977.055549621582,204.8131996547374,1
17509.69886779785,1742397.5467681885,229.1202545166016,1742397.5467681885,0.0100491985312278,1
2061495.840549469,108405.64966201784,1432.0015907287598,108405.64966201784,19.01649818968574,1
80065.7868385315,1474240.839481354,251.8296241760254,1474240.839481354,0.054309841848296,1
1347662.5084877014,219713.9859199524,6609.499454498291,219713.9859199524,6.133712894265596,1
53228.43790054321,1565881.788730621,4841.387271881104,1565881.788730621,0.0339926284880627,1
506126.64222717285,830497.9801177979,572.4430084228516,830497.9801177979,0.609425494515211,1
163851.0227203369,1272665.26222229,620.1267242431641,1272665.26222229,0.1287463621299957,1
141542.01745986938,1206111.0138893125,657.1412086486816,1206111.0138893125,0.117354054336543,1
209324.12147521973,1142127.6330947876,6890.296936035156,1142127.6330947876,0.1832755949595761,1
24873.971939086918,1697030.663490296,46.73004150390625,1697030.663490296,0.0146573497310463,1
621079.4448852539,362058.28189849854,7469.415664672852,362058.28189849854,1.7154128932738262,1
40.29273986816406,1973800.3015518184,34.332275390625,1973800.3015518184,2.041378747205863e-05,1
409775.0186920166,344540.5960083008,68241.35780334473,344540.5960083008,1.1893374059239863,1
0.2384185791015625,1999023.5567092896,0.0,1999023.5567092896,1.192675185349178e-07,1
1920281.4102172847,7144.927978515624,13054.847717285156,7144.927978515624,268.76147891083826,1
43267.25006103516,1606061.5777969365,887.1555328369141,1606061.5777969365,0.0269399695872094,1
1443987.1311187744,20118.8325881958,31589.508056640625,20118.8325881958,71.77290853178013,1
6027.460098266602,1846351.742744446,976.5625,1846351.742744446,0.0032645242825222,1
1830022.394657135,198195.51706314084,31.53085708618164,198195.51706314084,9.233419714907726,1
121034.6817970276,1364921.8678474429,410.616397857666,1364921.8678474429,0.0886751722923935,1
771189.272403717,437863.17110061646,5691.111087799072,437863.17110061646,1.7612563085980704,1
65214.39552307129,1522808.3133697507,5293.130874633789,1522808.3133697507,0.0428250850422279,1
338760.3759765625,1005417.9430007932,200.5100250244141,1005417.9430007932,0.3369348819909564,1
339613.49725723267,1004376.2326240538,193.6554908752441,1004376.2326240538,0.3381337453296276,1
29877.662658691406,1544289.5889282224,549.31640625,1544289.5889282224,0.0193471890718549,1
171649.9924659729,838923.7523078918,19706.785678863525,838923.7523078918,0.2046073817718966,1
4474.878311157227,1868460.2975845337,23.84185791015625,1868460.2975845337,0.0023949549888441,1
959404.9453735352,161396.50344848636,25028.228759765625,161396.50344848636,5.944397337453799,1
560.8201026916504,1953186.0947608948,537.9319190979004,1953186.0947608948,0.0002871309109746,1
826607.7041625977,142876.14822387698,80204.01000976562,142876.14822387698,5.785484242389856,1
0.2384185791015625,1999023.5567092896,0.0,1999023.5567092896,1.192675185349178e-07,1
2192510.664463043,17125.904560089115,5691.111087799072,17125.904560089115,128.02305751326892,1
74368.05963516235,1491877.6154518125,207.4837684631348,1491877.6154518125,0.049848632934036,1
1520669.5199012756,105537.47415542604,17445.147037506104,105537.47415542604,14.40881101306036,1
33886.19422912598,1649870.157241821,5728.006362915039,1649870.157241821,0.0205387036551866,1
1347662.5084877014,352150.7382392883,193.6554908752441,352150.7382392883,3.826947844056365,1
127575.93393325806,1349477.8275489805,90.65866470336914,1349477.8275489805,0.0945372582852811,1
359531.4025878906,781377.9115676878,3490.686416625977,781377.9115676878,0.4601248605384282,1
111545.56274414062,1388931.7512512207,5508.4228515625,1388931.7512512207,0.0803103267267485,1
109274.14894104004,1393551.94568634,95.367431640625,1393551.94568634,0.0784141196022809,1
