E_alpha,E_beta,E_theta,E_delta,R,Label
187791.8839454651,118655.97963333131,21386.20615005493,118655.97963333131,1.582658409005398,1
496102.8695106506,192143.0230140685,35615.503787994385,192143.0230140685,2.581945790841057,1
337624.54986572266,119874.95422363284,28542.518615722656,119874.95422363284,2.816472815796592,1
28049.707412719727,13409.137725830078,0.2384185791015625,13409.137725830078,2.091835283240283,1
14428.138732910156,14008.522033691408,1038.5513305664062,14008.522033691408,1.0299543876370072,1
500238.4781837464,220385.3726387024,20120.203495025635,220385.3726387024,2.269835208182498,1
771618.127822876,303079.72431182856,25338.172912597656,303079.72431182856,2.545924606388331,1
73571.26474380493,41686.594486236565,14252.722263336182,41686.594486236565,1.7648662753705044,1
15747.308731079102,22535.92014312744,2106.6665649414062,22535.92014312744,0.698764844349229,1
242970.0493812561,128609.47847366336,14020.50256729126,128609.47847366336,1.8892079515819784,1
504044.5327758789,209042.19150543213,47638.1778717041,209042.19150543213,2.411209570402829,1
337908.3275794983,177881.30044937137,75437.12854385376,177881.30044937137,1.8996281606096863,1
264863.0142211914,184920.5493927001,35892.486572265625,184920.5493927001,1.4323070912942413,1
455031.9314002991,250862.4196052552,35064.756870269775,250862.4196052552,1.8138704558311884,1
328886.5685462952,131614.50624465942,48817.69418716431,131614.50624465942,2.4988626096801587,1
162667.27447509766,72258.47244262697,21457.672119140625,72258.47244262697,2.2511861789529943,1
151825.9048461914,119654.8938751221,32639.503479003903,119654.8938751221,1.268864982694687,1
189913.809299469,118799.98445510869,26517.45080947876,118799.98445510869,1.5986012975551551,1
64220.66688537598,14092.087745666506,344.27642822265625,14092.087745666506,4.557214519553686,1
206208.2290649414,79539.41822052002,16742.944717407227,79539.41822052002,2.5925287571658737,1
311481.7142486572,252677.2022247315,72910.54725646973,252677.2022247315,1.232725831638839,1
38529.396057128906,58272.48096466062,26756.52503967285,58272.48096466062,0.6611936787193784,1
36729.87222671509,11792.004108428957,10068.47620010376,11792.004108428957,3.114811688410156,1
251711.905002594,101645.29085159305,34699.976444244385,101645.29085159305,2.476375470951284,1
375515.2225494385,243992.80548095703,48494.577407836914,243992.80548095703,1.539042193515605,1
314212.7990722656,274228.0960083007,66971.7788696289,274228.0960083007,1.1458081926906374,1
11539.459228515623,8755.803108215334,20748.37684631348,8755.803108215334,1.317921278710397,1
35247.862339019775,5533.277988433839,2456.2478065490723,5533.277988433839,6.370159318345846,1
87267.16041564941,35829.544067382805,13391.733169555664,35829.544067382805,2.4356201756720792,1
1432.0015907287598,10476.410388946531,14722.883701324465,10476.410388946531,0.1366881916194919,1
22470.712661743164,4162.788391113281,2937.555313110352,4162.788391113281,5.397995418098511,1
26676.714420318604,5220.234394073485,2858.6983680725098,5220.234394073485,5.1102522236558166,1
237227.97632217407,110727.60820388795,25260.50806045532,110727.60820388795,2.142446497041235,1
105.14259338378906,6928.443908691404,5293.130874633789,6928.443908691404,0.0151754989676531,1
18758.83340835572,1133.263111114502,2129.1375160217285,1133.263111114502,16.55293746384053,1
147856.77194595337,73664.24798965454,15080.511569976808,73664.24798965454,2.007171402424667,1
568006.5751075745,285297.9302406311,50778.92541885376,285297.9302406311,1.9909242756458,1
9441.614151000977,16728.40118408203,24566.8888092041,16728.40118408203,0.5644062482184596,1
181705.7132720948,60884.59491729738,9536.7431640625,60884.59491729738,2.984428384863442,1
