E_alpha,E_beta,E_theta,E_delta,R,Label
43267.25006103516,63865.30399322512,46789.40773010254,63865.30399322512,0.6774766164993903,1
61043.739318847656,34792.06562042236,22764.44435119629,34792.06562042236,1.7545304721147683,1
4217.386245727539,344.51484680175787,1070.261001586914,344.51484680175787,12.241522491349478,1
18558.740615844727,27502.536773681644,23657.08351135254,27502.536773681644,0.6748010472111933,1
12777.388095855713,29105.961322784413,24643.48077774048,29105.961322784413,0.4389955705003104,1
6103.515625,6849.4081497192365,887.1555328369141,6849.4081497192365,0.8911011713107195,1
90322.55411148071,106263.4587287903,132150.70962905884,106263.4587287903,0.8499869587532006,1
33617.07925796509,30253.46994400025,43368.8759803772,30253.46994400025,1.1111809428865826,1
85687.69693374634,133740.00787734985,85402.07147598267,133740.00787734985,0.6407035433430565,1
69265.60401916504,88366.15085601808,47851.5625,88366.15085601808,0.7838476990134484,1
91943.97926330566,85954.66613769528,39882.89833068848,85954.66613769528,1.0696799068012874,1
140625.0,161744.71378326422,101663.82789611816,161744.71378326422,0.8694256319772876,1
81871.98638916016,120606.541633606,83275.07972717285,120606.541633606,0.6788353706209517,1
11072.218418121338,17865.95582962036,6065.428256988525,17865.95582962036,0.6197383741296653,1
41458.3683013916,24911.88049316405,9065.866470336914,24911.88049316405,1.6642006737615809,1
149929.28504943848,125230.43155670167,79651.8325805664,125230.43155670167,1.197227248886016,1
109758.91351699828,124982.89346694946,78416.40710830688,124982.89346694946,0.8781914906300596,1
17964.89953994751,22177.040576934807,32375.39529800415,22177.040576934807,0.8100674874821608,1
58300.55475234985,98321.73585891722,145985.1861000061,98321.73585891722,0.5929569310697064,1
95531.70204162598,59485.5546951294,24720.191955566406,59485.5546951294,1.605964717505576,1
100267.46988296507,112114.48907852171,83134.2339515686,112114.48907852171,0.8943310602141769,1
2289.7720336914062,7094.979286193848,4217.386245727539,7094.979286193848,0.3227313204630609,1
41359.00735855103,28153.240680694584,7767.736911773682,28153.240680694584,1.469067374077187,1
211339.53332901,173225.9392738342,104327.7382850647,173225.9392738342,1.2200224412980445,1
97656.25,105555.17673492432,57478.18946838379,105555.17673492432,0.9251677939513994,1
19365.54908752441,34840.70301055908,7897.377014160156,34840.70301055908,0.5558311806066413,1
78964.29300308228,78096.6877937317,30813.276767730717,78096.6877937317,1.011109372674576,1
176539.48068618774,141357.4814796448,73836.38620376587,141357.4814796448,1.248886715002835,1
17509.69886779785,9804.844856262209,1305.5801391601562,9804.844856262209,1.7858211042079537,1
100112.9150390625,103465.19947052,115825.89149475098,103465.19947052,0.9675998843223352,1
13391.733169555664,21599.888801574707,32639.503479003903,21599.888801574707,0.6199908384981759,1
63726.66358947754,33159.37519073486,6569.862365722656,33159.37519073486,1.9218294440989208,1
16303.598880767822,3387.0339393615723,1432.0015907287598,3387.0339393615723,4.813532776066872,1
105117.7978515625,126646.63791656496,133039.7129058838,126646.63791656496,0.8300085938389797,1
1506.8650245666504,7044.851779937747,221.7888832092285,7044.851779937747,0.2138959160017935,1
203115.70167541504,142778.39660644528,86691.14112854004,142778.39660644528,1.4225940793780143,1
35985.05258560181,12344.181537628176,1022.8753089904784,12344.181537628176,2.915142853004089,1
22324.562072753903,17874.83692169189,3153.085708618164,17874.83692169189,1.2489379439127684,1
73836.38620376587,78361.57083511354,50778.92541885376,78361.57083511354,0.942252502302826,1
63111.841678619385,43809.71193313599,23134.291172027588,43809.71193313599,1.4405902000666662,1
22690.83261489868,7598.459720611573,90.65866470336914,7598.459720611573,2.9862410869070684,1
381.4697265625,2915.9784317016606,5436.182022094727,2915.9784317016606,0.1308204897592085,1
721.2162017822266,5607.724189758303,3098.4878540039062,5607.724189758303,0.1286112114963542,1
669.7177886962891,2403.8553237915035,1038.5513305664062,2403.8553237915035,0.2786015373171337,1
49575.8056640625,95965.02780914308,129501.5811920166,95965.02780914308,0.5166028374697054,1
71859.59815979004,138635.75458526608,177155.4946899414,138635.75458526608,0.5183338048309446,1
44186.17486953735,39494.335651397705,16679.823398590088,39494.335651397705,1.1187977754469105,1
68752.52723693848,58694.48184967039,30216.217041015625,58694.48184967039,1.1713627085597071,1
