E_alpha,E_beta,E_theta,E_delta,R,Label
5222.320556640625,7694.840431213379,2432.107925415039,7694.840431213379,0.6786782134502471,1
887.1555328369141,1817.941665649414,9632.349014282228,1817.941665649414,0.488,1
26.285648345947266,6882.488727569581,29793.32208633423,6882.488727569581,0.0038192068866968,1
8292.734622955322,3125.965595245362,6218.4929847717285,3125.965595245362,2.6528553722947845,1
80619.39477920532,51026.40390396118,8743.345737457275,51026.40390396118,1.5799544669254428,1
360996.7827796936,209895.19357681277,86260.37836074829,209895.19357681277,1.7198906588948837,1
66215.75355529785,51213.50288391115,53793.19190979004,51213.50288391115,1.292935453085356,1
31676.35202407837,51034.98697280884,131.6666603088379,51034.98697280884,0.6206791439166107,1
13905.107975006104,4173.099994659424,4706.442356109619,4173.099994659424,3.3320811849228003,1
83839.65492248535,33438.3249282837,31589.508056640625,33438.3249282837,2.507292309118327,1
28873.443603515625,66699.2664337158,1682.281494140625,66699.2664337158,0.4328899723688774,1
32993.316650390625,54351.806640625,11330.604553222656,54351.806640625,0.6070325659741718,1
493.58606338500977,1840.651035308838,73.01568984985352,1840.651035308838,0.268158414559114,1
13278.961181640623,32692.909240722656,2289.7720336914062,32692.909240722656,0.4061725153875324,1
7469.415664672852,56769.01340484618,29541.015625,56769.01340484618,0.1315755764752327,1
10816.812515258787,10012.149810791016,23060.083389282227,10012.149810791016,1.0803686240891557,1
19706.785678863525,5545.675754547118,657.1412086486816,5545.675754547118,3.553540912071023,1
20818.769931793213,3308.355808258057,3461.897373199463,3308.355808258057,6.292784433834789,1
47531.66437149048,990.2119636535648,221.7888832092285,990.2119636535648,48.00150484560282,1
93878.80563735962,14564.812183380129,3636.419773101807,14564.812183380129,6.445589854188748,1
401688.5757446289,204003.4532546997,89590.31105041504,204003.4532546997,1.9690283146487624,1
86547.43432998657,64926.92232131959,107826.29251480104,64926.92232131959,1.3329976415895446,1
42057.037353515625,54646.73042297365,695.2285766601562,54646.73042297365,0.7696167186579698,1
2360.403537750244,8350.670337677002,844.0613746643066,8350.670337677002,0.2826603664499182,1
11856.317520141602,845.4322814941405,829.9350738525391,845.4322814941405,14.023970671178796,1
15200.674533843994,42920.64905166626,33259.92822647095,42920.64905166626,0.3541576110730757,1
4841.387271881104,64337.313175201416,88570.17755508423,64337.313175201416,0.0752500692513718,1
89444.22006607056,15321.07591629028,19981.92071914673,15321.07591629028,5.837985566729562,1
115992.12884902954,25400.22134780884,167.4294471740723,25400.22134780884,4.566579450656467,1
16491.174697875977,23599.267005920417,7554.054260253906,23599.267005920417,0.6988002929810823,1
32816.171646118164,34152.62699127197,7218.360900878906,34152.62699127197,0.9608681538466908,1
293226.4804840088,122192.97885894775,2384.185791015625,122192.97885894775,2.399699910929349,1
602746.0098266602,284083.4856033326,60802.69813537598,284083.4856033326,2.121721396604792,1
1742.8994178771973,913.679599761963,3017.4851417541504,913.679599761963,1.9075608324091589,1
73438.88282775879,82885.38455963133,60562.1337890625,82885.38455963133,0.8860293430251709,1
60322.04627990723,34169.7931289673,30216.217041015625,34169.7931289673,1.7653617641825716,1
25182.96241760254,14847.0401763916,38721.323013305664,14847.0401763916,1.696160454771731,1
5914.270877838135,61008.51297378542,99649.96576309204,61008.51297378542,0.096941731400328,1
2432.107925415039,62585.47306060793,75303.0776977539,62585.47306060793,0.0388605822801687,1
5151.987075805664,19464.49279785156,27723.55079650879,19464.49279785156,0.26468642822146,1
16553.938388824463,14269.649982452393,49902.498722076416,14269.649982452393,1.1600801988262568,1
56661.66543960571,22521.317005157474,20120.203495025635,22521.317005157474,2.515912609667985,1
76513.82684707642,45265.25735855103,73.01568984985352,45265.25735855103,1.6903433518780655,1
314486.563205719,164883.67319107056,35800.039768218994,164883.67319107056,1.9073238551720373,1
62866.74737930298,18401.44395828247,515.5205726623535,18401.44395828247,3.416402947607094,1
16996.62208557129,43525.93421936034,89590.31105041504,43525.93421936034,0.3904941362065283,1
180.30405044555664,34020.00665664672,58773.10037612915,34020.00665664672,0.0052999416568406,1
15993.356704711914,21215.67726135253,12722.253799438477,21215.67726135253,0.753846153846154,1
2106.6665649414062,15415.310859680178,58418.51234436035,15415.310859680178,0.1366606605677696,1
161.17095947265625,53226.70936584473,136264.80102539062,53226.70936584473,0.0030280090840272,1
13448.29797744751,18420.9942817688,29457.151889801025,18420.9942817688,0.7300527741196494,1
31589.508056640625,23831.96353912354,1642.465591430664,23831.96353912354,1.3255100866859746,1
56082.01026916504,17884.373664855957,8606.910705566406,17884.373664855957,3.135810698216964,1
78827.1427154541,18699.884414672844,5151.987075805664,18699.884414672844,4.215381280838424,1
178803.4439086914,76772.92823791505,3098.4878540039062,76772.92823791505,2.32899080460484,1
440654.8142433167,267475.90303421015,89736.52124404907,267475.90303421015,1.647456123129555,1
9922.027587890623,7266.640663146973,5436.182022094727,7266.640663146973,1.3654215266499337,1
15625.0,36897.659301757805,52219.39086914063,36897.659301757805,0.4234685965365728,1
43878.79371643066,11538.028717041016,23060.083389282227,11538.028717041016,3.802971442740835,1
3815.2337074279785,21902.14395523071,31329.691410064697,21902.14395523071,0.1741945316050585,1
67605.07822036743,100168.76459121708,114665.56787490845,100168.76459121708,0.6749117701137659,1
7053.375244140625,20188.57002258301,79101.5625,20188.57002258301,0.3493746826174757,1
107986.6886138916,32389.76001739502,344.27642822265625,32389.76001739502,3.3339761874091387,1
2832.651138305664,7973.909378051758,14078.378677368164,7973.909378051758,0.355239946180296,1
39688.1103515625,65283.417701721184,90175.86708068848,65283.417701721184,0.6079355485476694,1
47531.66437149048,10217.487812042236,22106.23025894165,10217.487812042236,4.651991296282254,1
424597.3229408264,191590.1303291321,27318.53723526001,191590.1303291321,2.216175343747676,1
14604.628086090088,20878.612995147712,11803.209781646729,20878.612995147712,0.6995018342207058,1
130558.01391601562,70755.12409210207,19638.2999420166,70755.12409210207,1.845209312983015,1
961.3633155822754,21916.925907135013,35064.756870269775,21916.925907135013,0.0438639670387946,1
14428.138732910156,775.4564285278321,22178.88832092285,775.4564285278321,18.60599538816295,1
7639.169692993164,18265.366554260258,37766.45660400391,18265.366554260258,0.418232487713825,1
36729.87222671509,54444.849491119385,64096.98724746704,54444.849491119385,0.6746252872405529,1
7897.377014160156,12898.445129394531,26279.449462890625,12898.445129394531,0.6122735674676525,1
27561.187744140625,658.6313247680663,11644.601821899414,658.6313247680663,41.846153846153854,1
2964.0793800354004,6146.490573883057,19027.292728424072,6146.490573883057,0.4822393111005518,1
23882.92551040649,8932.17325210571,1583.6358070373535,8932.17325210571,2.673809031276485,1
178803.4439086914,66385.26916503908,7897.377014160156,66385.26916503908,2.6934204855624184,1
521174.01361465454,228004.51517105097,65589.01071548462,228004.51517105097,2.285805670223966,1
31070.947647094727,32738.924026489265,33886.19422912598,32738.924026489265,0.9490521931006356,1
86117.02919006348,47263.74149322511,1846.3134765625,47263.74149322511,1.8220527294143165,1
32727.77795791626,21476.566791534427,64.90945816040039,21476.566791534427,1.5238831362383676,1
75839.99633789062,21918.53523254395,3319.740295410156,21918.53523254395,3.460085061947287,1
2504.885196685791,22874.176502227787,25885.164737701416,22874.176502227787,0.1095071202428569,1
482.79762268066406,17227.29206085205,29206.275939941406,17227.29206085205,0.0280251603661954,1
13391.733169555664,7874.131202697754,8.58306884765625,7874.131202697754,1.7007251752380663,1
410.616397857666,2818.405628204345,5544.722080230713,2818.405628204345,0.1456910225229988,1
2653.658390045166,22651.01671218872,42157.23276138306,22651.01671218872,0.117154052012915,1
4507.601261138916,3756.105899810792,12999.117374420166,3756.105899810792,1.200072996175635,1
38817.46530532837,31274.85513687133,12667.238712310793,31274.85513687133,1.2411717060062322,1
16996.62208557129,11887.669563293455,8071.8994140625,11887.669563293455,1.4297690556653064,1
