E_alpha,E_beta,E_theta,E_delta,R,Label
23060.083389282227,22875.42819976808,4029.2739868164062,22875.42819976808,1.008072206906974,1
7259.9053382873535,22406.16083145142,21.517276763916016,22406.16083145142,0.324013801065672,1
1432.0015907287598,2798.8553047180176,3404.676914215088,2798.8553047180176,0.51163830738761,1
4606.485366821289,10967.850685119633,10715.484619140623,10967.850685119633,0.4199989131025486,1
8337.259292602539,32464.265823364258,292.06275939941406,32464.265823364258,0.2568134248889215,1
37956.47621154785,10876.893997192386,6809.473037719727,10876.893997192386,3.4896429275991308,1
2039.968967437744,233.94823074340823,207.4837684631348,233.94823074340823,8.719745222929935,1
9019.434452056885,3559.8874092102046,9873.449802398682,3559.8874092102046,2.5336291335286734,1
6689.131259918213,8495.39041519165,493.58606338500977,8495.39041519165,0.7873836201755432,1
108629.4651031494,661.015510559082,55390.357971191406,661.015510559082,164.33724075743913,1
72778.76138687134,19639.790058135983,42760.90860366821,19639.790058135983,3.705679193689853,1
4474.878311157227,1700.5205154418943,7218.360900878906,1700.5205154418943,2.6314756396775323,1
37.25290298461914,17207.443714141846,2653.658390045166,17207.443714141846,0.002164929527214,1
61527.252197265625,6984.9491119384775,15870.094299316406,6984.9491119384775,8.808546950199679,1
12285.470962524414,6343.12629699707,1341.104507446289,6343.12629699707,1.936816387897012,1
12177.467346191406,6933.450698852541,13054.847717285156,6933.450698852541,1.7563357518654787,1
472.12839126586914,5198.776721954346,3695.547580718994,5198.776721954346,0.0908152853097304,1
43878.79371643066,4732.608795166017,14545.679092407228,4732.608795166017,9.27158690176322,1
43674.46899414063,348.09112548828125,18161.773681640625,348.09112548828125,125.46849315068494,1
747.6806640625,3632.1878433227535,829.9350738525391,3632.1878433227535,0.20584856739637,1
2243.2804107666016,622.0340728759766,774.6219635009766,622.0340728759766,3.606362591031046,1
53906.50033950806,2524.197101593018,38433.61139297485,2524.197101593018,21.35589978511889,1
204438.2095336914,32835.48355102538,148797.03521728516,32835.48355102538,6.226136710184286,1
5989.6111488342285,365.7937049865722,2039.968967437744,365.7937049865722,16.37428711096627,1
7301.568984985352,2935.5287551879883,11750.221252441406,2935.5287551879883,2.487309644670051,1
25260.50806045532,697.4339485168455,5914.270877838135,697.4339485168455,36.21921203315957,1
36263.465881347656,21786.928176879883,5951.881408691406,21786.928176879883,1.6644597892340858,1
161.17095947265625,22641.181945800778,5508.4228515625,22641.181945800778,0.0071184870056021,1
4345.178604125977,654.6974182128905,6027.460098266602,654.6974182128905,6.636926438455937,1
7554.054260253906,560.8797073364259,1007.3184967041016,560.8797073364259,13.468225292242291,1
29289.78204727173,21396.2197303772,1909.792423248291,21396.2197303772,1.3689232217823823,1
7810.831069946289,13395.78628540039,229.1202545166016,13395.78628540039,0.5830811946036379,1
180.30405044555664,4067.718982696532,7.212162017822266,4067.718982696532,0.0443255916184336,1
11856.317520141602,11223.316192626957,11226.892471313477,11223.316192626957,1.0564005608191356,1
45114.75563049317,2133.9654922485347,16117.095947265623,2133.9654922485347,21.141277023629968,1
30216.217041015625,8142.11368560791,5581.140518188477,8142.11368560791,3.7111023264666696,1
3936.827182769776,649.0349769592285,267.5652503967285,649.0349769592285,6.06566259527964,1
1702.3682594299316,1453.6976814270015,207.4837684631348,1453.6976814270015,1.171060724096929,1
4606.485366821289,23612.61844635009,695.2285766601562,23612.61844635009,0.1950857494812624,1
17769.09828186035,34889.22119140626,362.63465881347656,34889.22119140626,0.5093005138858516,1
9112.417697906494,151.69382095336914,682.4135780334473,151.69382095336914,60.07111984282908,1
120.69940567016602,1021.6832160949708,1909.792423248291,1021.6832160949708,0.1181377982614783,1
410.616397857666,18414.31856155396,2553.999423980713,18414.31856155396,0.022298756073166,1
51774.024963378906,8611.798286437988,13847.589492797852,8611.798286437988,6.011987652441134,1
