E_alpha,E_beta,E_theta,E_delta,R,Label
33796.37002944946,20128.78656387329,493.58606338500977,20128.78656387329,1.67900682548378,0
22106.23025894165,30481.39810562134,4773.67639541626,30481.39810562134,0.7252367552938737,0
102443.75467300416,120853.24525833131,39203.2265663147,120853.24525833131,0.8476706972495794,0
23657.08351135254,20628.452301025394,5728.006362915039,20628.452301025394,1.146818150297034,0
27399.301528930664,25046.58699035645,7469.415664672852,25046.58699035645,1.093933538309234,0
3180.563449859619,6853.640079498292,1184.999942779541,6853.640079498292,0.4640692264208374,0
305245.45907974243,281566.2026405334,66593.2297706604,281566.2026405334,1.084098362009163,0
27642.30966567993,24750.29230117798,15442.43097305298,24750.29230117798,1.1168478064545648,0
61769.72389221192,65411.09085083006,19094.70558166504,65411.09085083006,0.9443310467498198,0
292.06275939941406,1284.7185134887693,2197.265625,1284.7185134887693,0.2273359933191055,0
17380.714416503906,5084.27619934082,34.332275390625,5084.27619934082,3.41852286049238,0
135544.7769165039,84110.26000976562,24414.0625,84110.26000976562,1.6115129937865662,0
14901.161193847656,20833.01544189453,13054.847717285156,20833.01544189453,0.7152666514076447,0
13561.785221099854,5920.231342315675,26.285648345947266,5920.231342315675,2.290752579914422,0
18096.02975845337,7036.745548248291,1359.0455055236816,7036.745548248291,2.5716475939588506,0
92834.47265625,47498.94142150879,11330.604553222656,47498.94142150879,1.954453507340946,0
3044.366836547852,7555.484771728516,4875.421524047852,7555.484771728516,0.4029346797096875,0
99495.88775634766,38797.02091217041,3845.4532623291016,38797.02091217041,2.5645239097504096,0
62134.32550430298,40957.9873085022,18625.31900405884,40957.9873085022,1.5170258498372289,0
4281.044006347656,482.6784133911135,6971.597671508789,482.6784133911135,8.869350456902936,0
4807.472229003906,4764.199256896973,669.7177886962891,4764.199256896973,1.0090829475791316,0
369554.7580718994,198149.80030059817,25963.78326416016,198149.80030059817,1.865027153755773,0
145612.29944229126,95852.19621658328,42963.08755874634,95852.19621658328,1.5191336786198653,0
116491.55616760254,67125.91648101807,6103.515625,67125.91648101807,1.7354184832700814,0
5617.678165435791,5443.394184112549,901.7586708068848,5443.394184112549,1.0320175198467014,0
275778.8300514221,149232.6855659485,23882.92551040649,149232.6855659485,1.8479787387432005,0
207.4837684631348,2069.294452667237,410.616397857666,2069.294452667237,0.1002678802891954,0
49033.70141983032,26793.06268692016,5472.242832183838,26793.06268692016,1.830089452362891,0
117996.27542495728,86471.61722183229,10364.5920753479,86471.61722183229,1.3645665388939396,0
496102.8695106506,270000.51736831653,75169.1460609436,270000.51736831653,1.8374145144096168,0
400760.7102394104,206864.41659927365,76243.93701553345,206864.41659927365,1.9373110021901057,0
124628.30543518066,70724.7257232666,29039.62135314941,70724.7257232666,1.7621603217357007,0
220643.0435180664,126039.981842041,27561.187744140625,126039.981842041,1.7505797786815476,0
678531.8851470947,342040.18115997314,30899.0478515625,342040.18115997314,1.9837782884044943,0
200046.53930664065,69275.49839019777,11020.898818969728,69275.49839019777,2.887695418369541,0
3404.676914215088,206.05325698852533,3235.8765602111816,206.05325698852533,16.523286086201914,0
57829.91647720337,37434.637546539314,19433.55798721313,37434.637546539314,1.544823731906268,0
49575.8056640625,18285.39371490478,10414.361953735352,18285.39371490478,2.711224403314449,0
5364.418029785156,1169.443130493164,137.3291015625,1169.443130493164,4.587155963302752,0
14960.825443267822,3782.570362091065,4249.155521392822,3782.570362091065,3.955200832007059,0
98727.285861969,66838.0856513977,26996.6721534729,66838.0856513977,1.477111214359031,0
200046.53930664065,108512.0439529419,32463.31214904785,108512.0439529419,1.84354226516454,0
245141.02935791016,92646.2411880493,30386.20948791504,92646.2411880493,2.6459900176665947,0
269152.2240638733,109748.4230995178,35064.756870269775,109748.4230995178,2.4524473014050607,0
411026.2393951416,250058.1741333008,66215.75355529785,250058.1741333008,1.643722469060468,0
75839.99633789062,38214.20669555664,25650.0244140625,38214.20669555664,1.9846021387304875,0
68.90296936035156,13671.51737213135,504.4937133789063,13671.51737213135,0.0050398918777521,0
101819.57483291626,25706.827640533444,1184.999942779541,25706.827640533444,3.9607989074611223,0
489931.6430091858,297863.0661964417,53003.37076187134,297863.0661964417,1.644821727196195,0
184841.21561050412,122431.33783340453,55046.141147613525,122431.33783340453,1.5097541110105517,0
708.162784576416,4375.278949737547,901.7586708068848,4375.278949737547,0.1618554594373681,0
44804.1558265686,4257.261753082275,10.073184967041016,4257.261753082275,10.52417220861043,0
34882.12823867798,9120.047092437742,3291.6665077209477,9120.047092437742,3.824775013234517,0
5989.6111488342285,5223.810672760011,15564.024448394775,5223.810672760011,1.1465980534224849,0
36729.87222671509,13147.652149200443,15442.43097305298,13147.652149200443,2.7936449648881805,0
191192.68655776975,62453.56798171998,11591.970920562744,62453.56798171998,3.0613573048978,0
399833.91761779785,196455.24024963385,47212.839126586914,196455.24024963385,2.035241804238628,0
110.20898818969728,827.1336555480956,3577.7688026428223,827.1336555480956,0.1332420551992506,0
45322.41821289063,49572.58701324462,7135.629653930664,49572.58701324462,0.9142637280717576,0
79927.68287658691,12604.355812072754,695.2285766601562,12604.355812072754,6.341274720286004,0
15503.168106079102,1199.7222900390625,526.6666412353516,1199.7222900390625,12.9222972972973,0
15870.094299316406,18798.11286926269,115.39459228515624,18798.11286926269,0.8442386961760416,0
24643.48077774048,5319.416522979735,4507.601261138916,5319.416522979735,4.632741330046502,0
386060.77432632446,135931.0746192932,16553.938388824463,135931.0746192932,2.8401215498926797,0
139893.5317993164,29782.414436340336,12502.90870666504,29782.414436340336,4.697185720061,0
3433.2275390625,2804.3985366821285,7135.629653930664,2804.3985366821285,1.22422954303932,0
42559.20648574829,17710.03007888794,17574.36990737915,17710.03007888794,2.403113167858645,0
437742.4716949463,176970.12424468988,35523.414611816406,176970.12424468988,2.4735388165840715,0
209100.78287124637,48313.67731094361,14486.849308013916,48313.67731094361,4.327983182184366,0
22033.69140625,48787.355422973626,3319.740295410156,48787.355422973626,0.4516270909792845,0
27157.366275787357,36629.02116775512,6530.344486236572,36629.02116775512,0.7414166529706299,0
11591.970920562744,76.11513137817381,931.3225746154784,76.11513137817381,152.29522317932657,0
78553.1997680664,10059.356689453129,5222.320556640625,10059.356689453129,7.80896852483883,0
